Subject_ID,Audio_Jitter_ms,Handwriting_Pressure_kPa,Keystroke_Latency_ms,Emotion_Label
SUB_8921,5.785536726102249,120.74076573978999,210.9308494260497,Neutral
SUB_8922,2.824502649292664,152.5902297056501,256.9509879773434,Neutral
SUB_8923,4.752215273529598,98.91227150656894,128.6169165011155,Neutral
SUB_8924,2.7629530315767354,128.39530413076525,167.82648335676143,calm
SUB_8925,6.285710987925896,108.60528916324901,230.7131873686261,Stress
SUB_8926,2.297419194603131,89.89717605522725,163.80555707894115,stress
SUB_8927,4.3997424263436,89.49708951290413,271.65460001748846,Stress
SUB_8928,2.991324347412187,45.87177327304039,175.42815819297152,calm
SUB_8929,5.253649370269923,124.9799129926495,240.92879353209707,Calm
SUB_8930,4.267316645724485,126.95459232575061,205.36497116759966,Neutral
SUB_8931,5.353524206500528,91.4448841407227,297.36189621535016,Stress
SUB_8932,5.044701109932731,111.60524472334318,236.9378481170105,Neutral
SUB_8933,3.026681944551779,76.7326475553422,229.4988832986366,calm
SUB_8934,6.253754127058044,135.9759663001627,182.18660792483016,Neutral
SUB_8935,4.902468696313769,-999.0,171.5814093590945,calm
SUB_8936,3.022941984268199,143.1177028118361,203.5347760652423,Calm
SUB_8937,9.481853112411585,110.33637318979054,228.00130024864518,Neutral
SUB_8938,5.952860333434249,90.36900451639484,216.9760768765517,Calm
SUB_8939,4.693478893201389,103.92241898165173,127.43990984923023,calm
SUB_8940,7.830409053403647,165.24303523407536,183.1840261339169,Neutral
SUB_8941,8.683631218773215,182.88218485549856,216.24717932236535,STRESS
SUB_8942,4.70930115537223,74.78920415560421,151.91981351853968,stress
SUB_8943,,147.17156396672593,220.3512404698871,calm
SUB_8944,3.0239943639941185,86.75197441584169,178.0171939025044,stress
SUB_8945,4.705614498463977,97.20348861082394,229.57529095000518,Neutral
SUB_8946,4.60187489248026,-999.0,188.94032470235763,Calm
SUB_8947,5.369654067243308,134.6801682987695,202.4132289440012,Stress
SUB_8948,5.665520957274021,-999.0,208.76334549430675,Stress
SUB_8949,6.11965689765612,138.30445594231807,226.4033846479916,calm
SUB_8950,5.475285312599918,155.52669210571258,242.66562576133535,Calm
SUB_8951,,141.85429010842165,140.75312302936547,Calm
SUB_8952,3.12306578851783,91.01324248808254,199.09025869965276,Stress
SUB_8953,3.907184761072654,106.65910606893888,207.0087257562033,stress
SUB_8954,4.435518816153542,146.2573645842816,355.9897121919501,Neutral
SUB_8955,7.101548580944227,166.5417061787108,245.06825675756022,Calm
SUB_8956,,-999.0,206.10149466127916,Stress
SUB_8957,4.2851699036586,129.08285671227753,138.4348150815425,STRESS
SUB_8958,6.9060189964281,142.02896360240723,190.8681269638475,Neutral
SUB_8959,4.400245051006776,78.10487392652266,315.55956884952036,Stress
SUB_8960,5.9208312996856485,150.5664436713336,125.22097189557302,STRESS
SUB_8961,4.720915914144193,183.44567156761383,189.5503663032508,stress
SUB_8962,5.513566514649446,139.9148372091595,266.03096301443213,stress
SUB_8963,4.543054912380919,136.97069655038723,310.9780487753808,STRESS
SUB_8964,,97.46287596412091,190.35907926207997,calm
SUB_8965,1.9098871851871295,105.28960302275358,231.14892777165747,STRESS
SUB_8966,4.27337598322291,100.5829227128902,249.23261384942066,Stress
SUB_8967,5.593145353388616,93.46739089623449,234.90319814372663,STRESS
SUB_8968,6.067390496012386,112.73570261606214,215.68109127288298,Calm
SUB_8969,7.985905245507656,129.27588342320908,269.9223787057986,Stress
SUB_8970,4.217950666268847,94.27212643440706,260.41546773099003,calm
SUB_8971,,109.5779614278222,224.96454490159786,Stress
SUB_8972,,129.56821771259848,287.26158290071646,stress
SUB_8973,,56.49707230311142,209.48633275912493,calm
SUB_8974,6.634934253396745,148.47819482411106,211.6602968313755,Stress
SUB_8975,3.1730828407355545,126.39126491436747,189.90211066210645,Neutral
SUB_8976,5.614078474503644,126.80115354535828,82.01465111304513,Calm
SUB_8977,4.897528328935617,154.6906645814179,212.98487763196368,stress
SUB_8978,,148.14434379461946,210.00134924357837,stress
SUB_8979,,138.21849596429206,141.9441796588915,Calm
SUB_8980,4.385507548676537,128.38920451223407,166.6758079471054,STRESS
SUB_8981,7.738189165525703,-999.0,251.38691804692502,STRESS
SUB_8982,4.802558211088654,102.5730828761948,133.9424178367935,calm
SUB_8983,,91.17705318055599,199.27438523283286,calm
SUB_8984,4.5492970299116005,131.6196039806986,243.51125288631826,calm
SUB_8985,8.333326518455046,131.82307304517062,145.37326170937382,Neutral
SUB_8986,3.643330741329013,124.23431599495808,204.75964209739456,stress
SUB_8987,3.7717129375056304,79.67994674998977,219.74056530715325,stress
SUB_8988,8.049034362231806,40.343683050540136,243.9249497060847,stress
SUB_8989,4.110107218209494,121.66790984793093,215.16297816070588,Calm
SUB_8990,8.202148612328784,64.98294550244307,223.50671286572512,STRESS
SUB_8991,6.7836811591896256,129.5373140572033,176.14757089719959,Stress
SUB_8992,,178.4592576755261,221.48849323200216,calm
SUB_8993,1.373413055965683,129.9367451549376,239.7941976585652,calm
SUB_8994,4.961363391456329,106.9041422486475,130.75319727461053,Stress
SUB_8995,5.203260107066849,88.6249497761503,223.13618775182343,Stress
SUB_8996,7.3344354666087455,102.69956036330126,337.9044195446124,Stress
SUB_8997,8.176894352480224,-999.0,173.24626769089946,stress
SUB_8998,3.6300256417125047,152.18748691297225,208.38553246960072,Neutral
SUB_8999,6.602363527976365,124.20744952451179,162.12011545446208,Calm
SUB_9000,6.530804312026699,111.24846737839776,Sensor_Error,Stress
SUB_9001,7.14682540482089,140.19191300287983,225.24290909864698,STRESS
SUB_9002,5.997379824271089,164.28142954229085,196.37768435548722,STRESS
SUB_9003,1.1150046180764601,129.4061489995426,240.41163224669984,STRESS
SUB_9004,4.689155134944481,125.73686559720716,247.43350056792667,Neutral
SUB_9005,2.6885848501661695,70.20140384953565,141.7137130416683,stress
SUB_9006,4.594788454163853,79.14634073642125,222.95122970759166,calm
SUB_9007,6.960008472267788,75.30549105315913,217.91486887235712,calm
SUB_9008,5.610301671749945,114.26153532137218,200.58471117321594,Stress
SUB_9009,,94.98637841568359,200.47143117176122,stress
SUB_9010,5.683507841427079,105.11860828603612,240.57626930348994,Calm
SUB_9011,2.4033481206621947,94.60579450584245,129.24266216979652,Stress
SUB_9012,-0.04169401314546928,97.25473414750655,175.48533490585248,calm
SUB_9013,5.297617523359181,64.37610370831058,206.01099169407706,calm
SUB_9014,4.572147067297669,126.59979267748147,173.7393853622605,Stress
SUB_9015,3.0461085212362358,141.00462180398924,195.97961460717949,Stress
SUB_9016,1.5987455006972442,122.09143982232655,183.38106115113754,Neutral
SUB_9017,3.5305135730545816,130.94641151553697,252.8516703459968,STRESS
SUB_9018,4.611017030270448,133.9523844872889,200.34935663268934,Neutral
SUB_9019,,132.7556361959751,286.79347586402315,Calm
SUB_9020,,145.39532436021545,200.32814187336655,STRESS
SUB_9021,8.216134494345457,155.72127312759824,255.03820864327741,Neutral
SUB_9022,,167.35006588849615,228.31247938836682,Stress
SUB_9023,6.762117784114867,62.227210950383174,272.19718312476687,Calm
SUB_9024,5.094597486257456,134.01513903157291,184.35831686201695,Stress
SUB_9025,6.389338248237169,83.6978846049654,211.2599637552181,stress
SUB_9026,4.126970273468913,162.1846467088696,135.00537353449346,Stress
SUB_9027,7.14336074778118,-999.0,128.7380630554978,stress
SUB_9028,5.5904495166904855,128.2899580863976,243.24326198399348,Neutral
SUB_9029,3.6411100301645014,123.51656628529283,163.62350262136755,STRESS
SUB_9030,4.975951942173624,126.31129647043876,250.30961391694038,Stress
SUB_9031,4.520888282125801,169.42065084713818,198.23478606953333,Calm
SUB_9032,5.978356701275588,157.18921552066973,245.43387003484003,Neutral
SUB_9033,,168.13401963571604,240.51523710492916,Calm
SUB_9034,4.941296595768611,114.15911648934872,78.35100148059864,calm
SUB_9035,5.790614505298661,-999.0,185.65142357455153,Calm
SUB_9036,,142.41884607284018,147.84143811472967,Neutral
SUB_9037,7.693882488777991,86.50568876374243,43.77066985711227,Neutral
SUB_9038,,-999.0,166.31079426824112,Calm
SUB_9039,4.985038406518507,118.13616518410929,117.9375576482493,stress
SUB_9040,5.433378194995346,120.06080163769494,198.2595214168424,STRESS
SUB_9041,5.591331102963999,139.3132081579868,162.17040874708704,stress
SUB_9042,5.806599208333648,92.29804715498061,225.41477903064407,STRESS
SUB_9043,1.348684008670784,138.7958552618567,204.45583987224504,stress
SUB_9044,4.396947408461306,114.29184046050158,245.62828329856853,STRESS
SUB_9045,2.0311218636131474,198.06397189221622,242.9905796391211,Neutral
SUB_9046,,72.29492932304419,242.03168221306095,stress
SUB_9047,,123.82476830707796,215.38293244932026,STRESS
SUB_9048,4.613318100640755,138.4455122697067,182.82586109989998,stress
SUB_9049,6.79359466406647,107.66382643175851,175.44943145988748,calm
SUB_9050,5.8446495948997494,102.78558575879222,165.69159892257412,calm
SUB_9051,2.7427309712415857,159.73650773686822,190.05747318894817,Calm
SUB_9052,4.858189274945262,145.2289476079946,243.96505561023216,Stress
SUB_9053,4.32966605354723,96.0365085384821,248.43084753538568,Stress
SUB_9054,1.510934222787892,75.51234477703414,123.61311095486016,stress
SUB_9055,3.619447533525591,137.65304556740085,209.68452287194987,calm
SUB_9056,4.6329193559670685,129.68330053456137,203.3362006397791,Neutral
SUB_9057,,137.1280746287313,147.38394969460106,Neutral
SUB_9058,2.0355371526453827,116.06389338380826,237.99968397362798,Stress
SUB_9059,7.303331166094951,145.76319090846448,296.3270681053061,calm
SUB_9060,,168.0111484223143,178.26213777435706,stress
SUB_9061,5.0751061533211255,165.91366342164483,198.19035669379124,calm
SUB_9062,5.801283276679674,95.43247525644509,226.33362856158863,STRESS
SUB_9063,3.4238474921926576,194.98804663203185,323.9738470980528,Neutral
SUB_9064,5.912711946265393,139.74537913475365,244.81870681277132,Neutral
SUB_9065,4.265850707963634,77.20503547170375,167.17788183064437,Calm
SUB_9066,3.206828918705617,133.11968212970416,161.79786485726174,Neutral
SUB_9067,6.146894986710798,126.88523692405778,200.09792275666987,Calm
SUB_9068,7.983347717603616,116.50237150700002,196.2374809253664,stress
SUB_9069,6.4496587469716635,113.89919884518969,238.48835880109817,calm
SUB_9070,6.845955130280862,141.06618297287216,200.0635780350796,calm
SUB_9071,3.958738786875402,141.18371331717108,210.8608995374292,Neutral
SUB_9072,1.8047605416630872,102.3997341868228,162.29636178442345,Calm
SUB_9073,7.980275044199683,103.92466403080496,192.79724199807038,Calm
SUB_9074,9.10902977880952,102.74992002544451,224.57611269842056,STRESS
SUB_9075,8.085613547539364,114.75652577876146,308.9315954570935,stress
SUB_9076,4.328428122040501,146.5933769258838,198.13055366621276,stress
SUB_9077,,156.07630405874664,213.8097977386024,stress
SUB_9078,2.868634604360867,113.57132400825499,175.23116488851207,Stress
SUB_9079,1.6325348647719027,152.9678606853873,161.09875782638443,Neutral
SUB_9080,4.785242763179909,133.25081713691674,225.615498366648,Calm
SUB_9081,8.211355916164909,123.99133361002458,223.82916873964928,Stress
SUB_9082,4.716674736255514,176.02594764188134,134.52214126286202,calm
SUB_9083,5.60464580069655,129.87345683994232,131.8521826263526,stress
SUB_9084,7.7511939286084175,115.93821015078161,247.787523697925,calm
SUB_9085,4.1918093763352005,145.07102846057424,161.5845727855657,Calm
SUB_9086,9.071062913439189,83.0744171988688,207.10231378268077,calm
SUB_9087,8.984188814994907,113.41954690774534,214.58194620241926,Calm
SUB_9088,4.737777322639035,127.85297278538266,208.32162951308737,stress
SUB_9089,3.8449314719615746,141.5811410241185,187.62244230921746,Calm
SUB_9090,6.394476092780626,127.23186984594352,232.1273058495617,calm
SUB_9091,4.304950114962284,81.3284281179754,259.6161815714552,stress
SUB_9092,2.6868895658653273,93.45138451512994,199.95780934110277,Neutral
SUB_9093,7.5624773070459606,107.06979480716662,130.4896551195331,Stress
SUB_9094,7.4328947745541605,127.247218770576,143.41896366724006,STRESS
SUB_9095,5.311023207527121,81.09226636014628,270.79102916664976,STRESS
SUB_9096,2.4742704925436443,162.2728047356801,160.89208728228635,Stress
SUB_9097,2.5409474975652278,129.3872413319703,247.51477094212703,Stress
SUB_9098,5.214458576838306,128.5717041870665,132.8933893922899,calm
SUB_9099,4.000257930989935,114.8051208523539,137.2423080415749,Stress
SUB_9100,4.317814135716784,76.70031898376541,221.726112108792,Calm
SUB_9101,7.043926310120007,122.7243393978941,163.90822199735982,STRESS
SUB_9102,6.466358634845116,142.4470207082547,266.06481134672515,Neutral
SUB_9103,7.756285360995226,115.40203122077517,198.8303536880117,Neutral
SUB_9104,3.0187535532454848,152.07474407645444,155.08944818069267,STRESS
SUB_9105,4.313616862626576,118.1302507486432,137.20225610294554,STRESS
SUB_9106,6.517963390920226,140.88078351994466,293.2354516226155,Calm
SUB_9107,5.896156682025784,116.67818344128685,190.3617402759797,STRESS
SUB_9108,8.064760765175244,131.38041656433154,195.49207413124924,STRESS
SUB_9109,5.841073411808138,146.04377214124335,189.0636049389306,STRESS
SUB_9110,8.696218208211105,87.58756513936541,210.68721608327704,stress
SUB_9111,6.080035603446282,139.4195090157064,211.3649453498918,STRESS
SUB_9112,7.12433489517732,151.62930897606304,201.56620201722058,stress
SUB_9113,4.352970106431085,185.71163288323348,113.24796764103867,Neutral
SUB_9114,5.028574423767978,122.13455435566894,236.8071285097367,stress
SUB_9115,6.821888807678951,57.023812344609446,187.24378656747112,calm
SUB_9116,8.225956341186109,66.57489904196777,252.89533377767646,Neutral
SUB_9117,6.458473898621506,93.38531099428354,282.08268487745045,STRESS
SUB_9118,4.833656456130761,158.47266298356146,199.2758995559551,calm
SUB_9119,7.754670059056684,185.90259360407973,208.89930337909945,Stress
SUB_9120,0.6160426874402383,107.80640343684703,183.86594627200046,Calm
SUB_9121,2.155530996986253,121.59755220809919,134.17737463609916,STRESS
SUB_9122,6.363268447336778,42.56271091064531,271.9827681995882,calm
SUB_9123,5.02821671250625,139.54103120458234,180.41662807173796,calm
SUB_9124,6.211027302248331,124.03243751513081,210.72344072344413,Stress
SUB_9125,5.1288150448638845,112.49907344471681,113.85342774464765,calm
SUB_9126,,91.09293449942342,144.99663812431217,Stress
SUB_9127,3.3711943580136188,109.42785777937675,87.56585977827093,calm
SUB_9128,6.1409721721593815,79.64295169986102,207.2771977268004,Stress
SUB_9129,6.9888290564151685,94.17722295458181,154.73802332565754,Stress
SUB_9130,7.441101207862465,81.8812613757723,176.39064291444404,calm
SUB_9131,,89.49187709009453,207.0060433358878,Neutral
SUB_9132,5.488196887004773,85.34563917484607,123.18052813663967,Neutral
SUB_9133,5.547822173694358,137.3119843158028,172.46172343014192,STRESS
SUB_9134,1.9536550716523045,85.50516050948191,211.5978664904112,Calm
SUB_9135,3.93717719772315,118.43089496886851,206.46509163716564,Stress
SUB_9136,4.613835851986774,87.24133796112824,90.71292947820582,Stress
SUB_9137,7.100639104552711,88.41783757090857,221.3297392312347,calm
SUB_9138,3.7779977518207417,-999.0,143.19528525997282,Calm
SUB_9139,6.592680039497665,149.32840786741215,209.40823258508576,Stress
SUB_9140,4.996756566073239,-999.0,210.22048169424286,STRESS
SUB_9141,4.645663769770477,97.58487675628143,268.63071347049356,calm
SUB_9142,5.497787938266513,89.87651571717666,199.875375598202,Neutral
SUB_9143,4.217687255494315,79.6700034309741,176.99067428535977,calm
SUB_9144,4.141925503814669,98.44920072371345,148.87326686556997,Calm
SUB_9145,1.590428188419771,76.90302322633633,217.81182995038392,Stress
SUB_9146,4.504091585344221,106.96134754508407,126.54267870373099,stress
SUB_9147,4.040063707702547,98.76540157059046,161.8898702001353,Neutral
SUB_9148,3.968038021301841,96.62327094489743,50.70139690623654,STRESS
SUB_9149,5.833746125180081,-999.0,124.93211502759814,Stress
SUB_9150,6.31726390558102,112.67920280546855,246.58303271398023,STRESS
SUB_9151,5.464389009284655,114.53748205961502,156.4044261620277,Stress
SUB_9152,6.990830380898949,158.45941384383468,183.17682568318816,stress
SUB_9153,6.1511238516607305,79.2377898889116,152.93351330273146,Calm
SUB_9154,4.409887620388716,105.38888951245265,Sensor_Error,Calm
SUB_9155,4.074287428571241,73.52302369589569,180.54569185625144,Calm
SUB_9156,5.625644473533693,122.10821509783985,201.47853454431726,Stress
SUB_9157,6.147534219803802,-999.0,160.2993753497437,Stress
SUB_9158,7.795688614062996,47.252978334023425,299.55345737170194,STRESS
SUB_9159,7.382346089880191,145.79974065817268,131.85715124282711,Calm
SUB_9160,3.917053986985662,129.33115436581335,172.77241188499502,stress
SUB_9161,4.795987439745477,121.09454894630225,270.38239462230456,Neutral
SUB_9162,6.3420356098355395,82.74461070577816,191.66278555660676,Stress
SUB_9163,,143.1583059594909,221.94305900724373,Stress
SUB_9164,6.877938937409584,170.48676110501046,231.2959615221073,Stress
SUB_9165,4.8722443343373065,107.77533615155046,226.6238450753512,Stress
SUB_9166,2.491954695142967,110.47643334353977,254.86271318882203,Stress
SUB_9167,3.0021272475088177,120.68239575068574,239.05159880321347,Calm
SUB_9168,,108.01628761834179,102.74691690651461,STRESS
SUB_9169,,114.65507097636203,236.3987986703994,STRESS
SUB_9170,2.80264125313123,-999.0,180.9719946193841,STRESS
SUB_9171,5.089139221778543,118.01063129320207,224.86923188201857,Neutral
SUB_9172,6.2624487139435665,128.7014747969867,141.18300606428332,Stress
SUB_9173,2.6975466849857117,180.99557750132618,238.27967955814145,STRESS
SUB_9174,,163.9292069360814,178.20425835121404,stress
SUB_9175,4.24493770288035,88.59956515370816,176.46027359644745,Calm
SUB_9176,7.515226225153302,172.329457495892,242.6232746121951,Neutral
SUB_9177,3.933095108448199,161.30694789039543,172.09747362583641,Calm
SUB_9178,2.946749034231642,164.8316100666239,200.27204438940913,calm
SUB_9179,4.083726020316561,101.23510620803825,206.8407513113803,Calm
SUB_9180,4.809703753845359,126.34663322764887,212.62987635505098,Calm
SUB_9181,4.223040186457038,108.25134379252833,183.86139503700068,Calm
SUB_9182,,123.63093090681781,183.35533059584714,Neutral
SUB_9183,5.66793029935238,172.55332165017026,175.05403824527625,Neutral
SUB_9184,4.6576412604072015,124.20174642465577,243.71270108022998,Neutral
SUB_9185,4.867775212095986,68.40228082487221,207.4507433100394,Stress
SUB_9186,,108.80671303544574,248.22990409912074,Stress
SUB_9187,5.783396032020946,100.36405742942176,237.6788276650174,STRESS
SUB_9188,4.821593404616664,173.69452736872523,233.4964257708047,Calm
SUB_9189,,95.60657222271017,175.16047902037323,stress
SUB_9190,3.1208696654920836,107.78445666907868,204.07814852363538,STRESS
SUB_9191,1.383409343000971,108.82243943127297,103.30061160695078,Stress
SUB_9192,6.236136987860084,167.98819552496317,124.35391312919953,STRESS
SUB_9193,5.693054036626001,148.81136939234872,43.7819274143051,Calm
SUB_9194,2.9831339589377084,137.03931735606798,183.67086464358164,Stress
SUB_9195,1.940502089991817,126.98684501828211,264.2799436979017,calm
SUB_9196,8.07479346136858,126.45243168888813,231.90845958436407,Calm
SUB_9197,7.828220781213563,122.28444957229344,164.8344454044359,Neutral
SUB_9198,0.025086482587741266,181.65892972489786,268.0926656903624,Calm
SUB_9199,4.083553941486998,81.98799523159028,188.151554593185,Stress
SUB_9200,8.328384109567798,37.036548313419644,273.793403896993,STRESS
SUB_9201,4.0478748844442665,133.29062998924007,118.57097372965505,Stress
SUB_9202,4.0187755319466945,162.08178115474414,201.7089592839987,stress
SUB_9203,4.434481344741263,125.56659714845777,149.2818021022562,Stress
SUB_9204,,60.59746932752972,193.7399513350764,STRESS
SUB_9205,1.5904485115439115,142.3745518094737,109.21589129783148,stress
SUB_9206,7.105094621469497,88.0534529840418,165.45534677130485,stress
SUB_9207,1.3141261875046486,81.49119259900311,246.1422638557438,STRESS
SUB_9208,,90.66678192792344,227.1044083593482,STRESS
SUB_9209,6.773158985515299,71.74034855695416,226.22452805815357,STRESS
SUB_9210,2.097547402197683,-999.0,194.19277982123984,Stress
SUB_9211,3.151463194809857,100.56484333755247,170.1380661173378,Stress
SUB_9212,7.426358376783179,80.08517169762908,187.14269164834542,Stress
SUB_9213,6.06578344045408,191.39635812077108,221.40518463583643,Stress
SUB_9214,3.7654285862422254,104.05850766034908,228.26332693659077,STRESS
SUB_9215,,121.55160410674175,120.97009675015953,Stress
SUB_9216,7.413071446908605,166.62089910961143,205.58486081195306,STRESS
SUB_9217,5.538105386031415,140.32478666173103,218.59156788893023,Stress
SUB_9218,3.199679544252674,177.2536734347488,165.9000914579852,stress
SUB_9219,4.173102593056409,99.11659955117811,227.36266792373712,Neutral
SUB_9220,5.57277348791078,151.42284890188242,144.6642589864686,Calm
SUB_9221,4.622810341705024,134.71614977666974,215.90962626089,calm
SUB_9222,6.877914356469702,149.85111705352585,64.9151818698723,Neutral
SUB_9223,1.9404518397813275,145.3311955486528,173.29472119367657,STRESS
SUB_9224,2.0114729418675226,96.84108096022717,165.2188023505614,Stress
SUB_9225,5.361742222964865,204.70280708729408,266.66587212691365,calm
SUB_9226,4.016911172386191,52.180131245973854,183.13339134111024,calm
SUB_9227,3.745902770604518,94.07291561457836,148.75572929573354,Calm
SUB_9228,1.4638865616512056,140.43391492812563,250.2516767903955,Calm
SUB_9229,,128.7194313347773,202.63662275089646,Stress
SUB_9230,4.894489783998469,124.01736380056278,214.2345523180255,Stress
SUB_9231,6.306957963903481,141.46683123396517,167.46886095374745,Neutral
SUB_9232,5.137812266241944,94.71673443908067,270.4482577868898,stress
SUB_9233,4.734791843519006,145.19741829971753,182.98176297899238,Stress
SUB_9234,7.354001273580675,116.12422548662622,184.65578307718235,Neutral
SUB_9235,2.3750653931029,162.028778331873,219.7352149226847,Stress
SUB_9236,6.072778437695153,110.86136025222007,224.64034940930054,STRESS
SUB_9237,1.6577056704093023,134.03418085848259,318.11742139012154,Stress
SUB_9238,3.3232762399983846,139.12394131475438,255.12486835170418,Calm
SUB_9239,2.5746857347533725,147.15538951700867,212.06246300410615,calm
SUB_9240,6.5638850709038365,121.1211736292622,147.6385180146171,Neutral
SUB_9241,4.869179532809212,111.40445069632507,146.80945619433638,Stress
SUB_9242,4.972993510814047,96.74971255302532,202.52847866296213,calm
SUB_9243,2.786534024541098,134.58495712813544,291.264468943088,STRESS
SUB_9244,4.400613008134222,63.08048960718102,268.1501778157827,Neutral
SUB_9245,3.4730693933817767,129.26731534231467,225.0588520477694,calm
SUB_9246,5.766910029708432,131.49883599440963,126.19721389185308,calm
SUB_9247,3.0178177293367727,176.22049333253517,148.45415843199928,calm
SUB_9248,7.659588730410151,100.18029459281315,181.1652043433777,stress
SUB_9249,1.648839100751811,125.63154622812043,196.5876893624409,stress
SUB_9250,3.3869603350868775,124.77188405915913,179.36816217473262,Calm
SUB_9251,8.354401019932192,-999.0,258.9087154102349,Stress
SUB_9252,4.129722504075931,119.83478189857391,269.17452022668346,stress
SUB_9253,2.370242671191176,79.75332184832914,179.98438220260002,Stress
SUB_9254,5.438143125075337,148.88893907499215,177.4735135593285,STRESS
SUB_9255,4.049215515570916,137.7219051363584,180.99042180280534,calm
SUB_9256,3.328259488763388,132.94708387158994,176.91701063477925,Neutral
SUB_9257,2.808258378402565,100.89117549431663,219.46653586371355,Calm
SUB_9258,10.536747211251885,162.56294152498154,184.99689099172872,calm
SUB_9259,4.496896199631728,87.45595466131068,253.49647716901578,Calm
SUB_9260,1.1488652793342458,121.50058667825348,188.78471687413318,Neutral
SUB_9261,7.987419518011068,84.92423192553257,161.14765617333097,Calm
SUB_9262,,114.50373821622861,200.34369520530703,Neutral
SUB_9263,3.4670671379604245,158.13165478965104,191.1993087599959,Stress
SUB_9264,3.133761822627717,134.172236298941,201.50148764308767,Stress
SUB_9265,,92.36928202173577,187.6654942202075,STRESS
SUB_9266,4.506163345021091,104.33781262075105,99.56588117561078,calm
SUB_9267,1.1480443631097974,108.61567389452982,167.67126405965072,STRESS
SUB_9268,,94.97100843584892,243.64558933165014,Stress
SUB_9269,4.132019075568086,128.17766420317488,173.52659243712537,Stress
SUB_9270,7.991143472964852,185.51463685344947,107.72247880413913,calm
SUB_9271,7.55686991593143,103.21711234082713,204.8040854071784,STRESS
SUB_9272,2.9979809110343716,-999.0,245.04114349178565,STRESS
SUB_9273,7.066379728726296,119.89151624064519,282.26824837136553,Neutral
SUB_9274,3.697114900272638,129.6650695195101,235.6217974502046,STRESS
SUB_9275,1.2665988263921162,127.82591258011686,251.73974142106698,STRESS
SUB_9276,4.150803667955715,69.10942206680986,240.52994322985492,Stress
SUB_9277,5.7952750035525575,133.64077593165123,207.52165633841523,stress
SUB_9278,4.074526704007324,47.03885095960656,143.07981440247784,Neutral
SUB_9279,,126.27666513470102,194.86828501265504,Calm
SUB_9280,,124.88362331839767,234.39024289144555,stress
SUB_9281,5.212987960580183,-999.0,202.83281980637676,stress
SUB_9282,3.3134033774300953,121.94312732649037,258.36996167740875,calm
SUB_9283,6.404060647334653,111.21353418488148,211.89593988966294,STRESS
SUB_9284,5.39535113390849,115.38938438386646,182.70556435804917,Neutral
SUB_9285,-0.04320960292408582,115.69285951733409,221.16486655133295,STRESS
SUB_9286,5.856705827542897,102.32825776611143,161.66344540691057,stress
SUB_9287,,122.27098718232075,203.33622021203632,stress
SUB_9288,5.04024225916172,145.9698931671431,186.1461395054298,Stress
SUB_9289,,112.8314014569662,147.57259663517303,Stress
SUB_9290,3.6552128313469954,118.4924448357467,236.729269483552,Neutral
SUB_9291,5.672999577641802,139.47480122608053,153.04113894594968,Calm
SUB_9292,1.8660812576652943,188.08778736137884,213.36455780859782,Neutral
SUB_9293,5.814180766797664,114.21583809345488,181.37118118523964,STRESS
SUB_9294,,68.93179411230246,215.82925046857173,stress
SUB_9295,3.0102872950649178,93.09937393450585,201.9430810245719,Calm
SUB_9296,3.4803957360244495,138.07330990001032,170.29488603466294,Calm
SUB_9297,3.5799691142168957,165.37872819128404,198.0964585418521,calm
SUB_9298,5.2599964516031905,91.62884072994771,203.68995263143185,STRESS
SUB_9299,2.8739274542925637,118.69740531757358,263.14565888365325,STRESS
SUB_9300,5.84249475738196,120.57858268796157,292.37021460498175,calm
SUB_9301,,96.93536725607768,150.7141401154332,Stress
SUB_9302,6.068694426907569,166.05700021617673,166.56035271346275,STRESS
SUB_9303,,154.92226866624745,83.92401526684993,stress
SUB_9304,6.990335330317212,130.32460018710245,141.6723440954513,calm
SUB_9305,6.87473482850736,-999.0,153.1440255149715,calm
SUB_9306,6.660322744692609,148.686815214876,93.83262136300002,Calm
SUB_9307,,135.41807985404077,119.5835914721106,Calm
SUB_9308,5.440378628410266,106.8887565622423,185.69248842597673,calm
SUB_9309,7.064778796252794,149.144047552448,174.0002710428638,Calm
SUB_9310,8.847026975206909,131.07698543009576,177.64454586305823,STRESS
SUB_9311,3.0939190732703006,70.17923875817853,156.48445565459525,calm
SUB_9312,7.156250791589544,90.23321138759349,340.0431465371265,Neutral
SUB_9313,4.827565803985094,80.11831195150394,218.65222542799347,Neutral
SUB_9314,4.740653895942799,150.93601525148358,197.54072456465224,Calm
SUB_9315,1.9269386192359232,98.93554381513647,264.0855390992767,stress
SUB_9316,,138.81515752445637,191.0459923628906,Stress
SUB_9317,3.005470084063169,-999.0,130.56923905508785,STRESS
SUB_9318,4.072291140988108,143.82404071982012,162.24445584492184,Calm
SUB_9319,2.8036272324437004,107.43092668553736,280.02392044217675,Stress
SUB_9320,4.102183225373987,97.6897113654191,182.62834611315577,Stress
SUB_9321,,110.80957593973244,112.12234409126455,Stress
SUB_9322,5.193509836877601,89.1671493437874,238.42333950224395,Calm
SUB_9323,1.770500275417338,85.66553951870718,216.6071235746767,Neutral
SUB_9324,,95.85105953935751,170.10916994573532,Neutral
SUB_9325,5.723828541461053,135.96629402096588,209.06187080500274,Neutral
SUB_9326,3.405123765859802,104.37425893770613,266.07470702109805,Stress
SUB_9327,7.149059580459863,113.24148337418436,235.91035788014477,stress
